Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Lamiaceae',)","('Asteraceae',)","('Brassicaceae',)","('Salicaceae',)","('Hydropsychidae',)","('Hypericaceae',)","('Plantaginaceae',)","('Fabaceae',)","('Rosaceae',)","('Asparagaceae',)","('Caryophyllaceae',)","('Ranunculaceae',)","('Caprifoliaceae',)","('Primulaceae',)","('Lecanoraceae',)","('Apiaceae',)","('Campanulaceae',)","('Poaceae',)","('Rubiaceae',)","('Boraginaceae',)","('Scrophulariaceae',)","('Violaceae',)","('Sylviidae',)","('Zygaenidae',)","('Phylloscopidae',)","('Physciaceae',)","('Amaranthaceae',)","('Eumenidae',)","('Collemataceae',)","('Geraniaceae',)","('Geometridae',)","('Cyperaceae',)","('Equidae',)","('Convolvulaceae',)","('Cladoniaceae',)","('Colchicaceae',)","('Colubridae',)","('Cettiidae',)","('Cistaceae',)","('Acrocephalidae',)","('Acarosporaceae',)","('Amaryllidaceae',)","('Aegithalidae',)","('Aspleniaceae',)","('Candelariaceae',)","('Placynthiaceae',)","('Pinaceae',)","('Papaveraceae',)","('Parmeliaceae',)","('Orobanchaceae',)","('Orchidaceae',)","('Megachilidae',)","('Moraceae',)","('Lentibulariaceae',)","('Liliaceae',)","('Linaceae',)","('Polygalaceae',)","('Ranidae',)","('Ramalinaceae',)","('Psoraceae',)","('Saxifragaceae',)",Population,"('Erebidae',)","('Sphingidae',)","('Pyralidae',)","('Lasiocampidae',)","('Aeshnidae',)","('Lacertidae',)","('Empusidae',)","('Cheloniidae',)","('Platycnemididae',)","('Crassulaceae',)","('Cupressaceae',)","('Berberidaceae',)","('Cystopteridaceae',)","('Potamidae',)","('Caliciaceae',)","('Juncaceae',)","('Fagaceae',)","('Dryopteridaceae',)","('Rhamnaceae',)","('Anacardiaceae',)","('Araceae',)","('Grossulariaceae',)","('Euphorbiaceae',)","('Catillariaceae',)","('Crabronidae',)","('Polygonaceae',)","('Plumbaginaceae',)","('Peltigeraceae',)","('Nephromataceae',)","('Mutillidae',)","('Pannariaceae',)","('Malvaceae',)","('Sapygidae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Cyprinodontidae',)","('Anobiidae',)","('Ascalaphidae',)","('Mantidae',)","('Ancyrocephalidae',)","('Anguidae',)","('Acrididae',)","('Crambidae',)","('Lycosidae',)","('Mustelidae',)","('Testudinidae',)","('Tetraodontidae',)","('Tortricidae',)","('Unknown',)","('Depressariidae',)","('Notodontidae',)","('Psychidae',)","('Cossidae',)","('Ixodidae',)","('Brachodidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Lamnidae',)","('Salticidae',)","('Upupidae',)","('Clausiliidae',)","('Enidae',)","('Achatinidae',)","('Orculidae',)","('Chondrinidae',)","('Cochlostomatidae',)","('Haliplidae',)","('Cucurbitaceae',)","('Geomitridae',)","('Iridaceae',)","('Pyramidulidae',)","('Vitrinidae',)","('Rissoidae',)","('Mangeliidae',)","('Selaginellaceae',)","('Glareolidae',)","('Buthidae',)","('Araneidae',)","('Arbaciidae',)","('Asphodelaceae',)","('Cerithiidae',)","('Julidae',)","('Helicidae',)","('Nemopteridae',)","('Oxalidaceae',)","('Psammophiidae',)","('Rissoellidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Asplanchnidae',)","('Testudinellidae',)","('Resedaceae',)","('Morchellaceae',)","('Salamandridae',)","('Gentianaceae',)","('Lythraceae',)","('Certhiidae',)","('Equisetaceae',)","('Polyporaceae',)","('Santalaceae',)","('Ulmaceae',)","('Aizoaceae',)","('Sarcoscyphaceae',)","('Ericaceae',)","('Apocynaceae',)","('Polypodiaceae',)","('Calopterygidae',)","('Biebersteiniaceae',)","('Cordulegastridae',)","('Echinasteridae',)","('Phoenicopteridae',)","('Pentatomidae',)","('Pompilidae',)","('Urticaceae',)","('Argidae',)","('Cicadellidae',)","('Cephidae',)","('Glaphyridae',)","('Viburnaceae',)","('Amelidae',)","('Cynipidae',)","('Phyllodactylidae',)","('Stratiomyidae',)","('Typhlopidae',)","('Gekkonidae',)","('Dioscoreaceae',)","('Discinaceae',)","('Caloscyphaceae',)","('Pteridaceae',)","('Platanaceae',)","('Pyronemataceae',)","('Solanaceae',)","('Smilacaceae',)","('Hexanchidae',)","('Cetoniidae',)","('Dennstaedtiaceae',)","('Hydnangiaceae',)","('Helvellaceae',)","('Oleaceae',)","('Porcellionidae',)","('Triakidae',)","('Agaricaceae',)","('Araliaceae',)","('Locustellidae',)","('Meloidae',)","('Pluteaceae',)","('Armadillidiidae',)","('Armadillidae',)","('Gelechiidae',)","('Felidae',)","('Bryaceae',)","('Brachyceridae',)","('Limacidae',)","('Hygrophoraceae',)","('Oligotomidae',)","('Orchesellidae',)","('Margarodidae',)","('Lygaeidae',)","('Scytodidae',)","('Targioniaceae',)","('Trachelipodidae',)","('Cydnidae',)","('Geotrupidae',)","('Leporidae',)",Vegetation Count,Regional Fuel Content
2010-12-01,0,17.47010946263572,0.000848594936542213,2.264582698478407,14.190000000000055,0.6700000000000159,8.066842205641251,0.33036166429519653,0.31799137592315674,0.3377948350123051,2.186184710061182,1.0719944326825497,1.6358444447326748,99.48235294117647,0,0,0,3.0,2,0.0,132.7764705882353,286.21568627450984,141.18039215686272,3,0,5,0,0,0,0,0,2.0,198.0,1.0,8.0,8.0,7.0,1.0,1.0,7.0,1.0,13.0,1.0,3.0,1.0,22.0,43.0,1.0,39.0,9.0,4.0,4.0,3.0,2.0,9.0,2.0,13.0,2.0,1.0,10.0,1.0,12.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,8.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,2035.8115030223244,7.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004897959183673469,3.8105137966617506
2011-01-01,0,35.709458589451515,0.0004261732051702438,3.920402284858646,10.250000000000057,-4.5499999999999545,5.027571867718564,0.38593199849128723,0.3847373425960541,0.3870779718888814,1.9201621432893206,0.22176731050019843,0.8821082990979119,101.48235294117647,0,0,0,3.0,2,0.0,121.12549019607843,297.82352941176475,140.27843137254902,1,0,5,0,0,0,0,0,3.0,7.0,3.0,8.0,8.0,7.0,6.0,23.0,7.0,1.0,7.0,5.0,3.0,1.0,22.0,1.0,1.0,14.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,13.0,2.0,3.0,10.0,3.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,8.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2035.8115030223244,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040816326530613,3.8397942622280867
2011-02-01,0,40.801905309308495,0.0,4.783602179077205,10.850000000000023,-0.6699999999999591,6.01785636104529,0.40662363171577454,0.3985862135887146,0.410973583444644,2.268614441098295,0.4325061779910461,1.1541587340781925,101.48235294117647,0,0,0,3.0,2,0.0,121.12549019607843,297.82352941176475,140.27843137254902,1,0,5,0,0,0,0,0,3.0,7.0,3.0,8.0,8.0,7.0,6.0,23.0,7.0,1.0,7.0,5.0,3.0,1.0,22.0,1.0,1.0,14.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,13.0,2.0,3.0,10.0,3.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,8.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2035.8115030223244,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040816326530613,3.8397942622280867
2011-03-01,0,23.871275782482826,0.0,3.0221177985255396,19.350000000000023,-5.009999999999991,10.540470353676085,0.37376630306243896,0.37369513511657715,0.38051478947368716,2.2301563527369743,0.23074124791463718,1.130561384649822,101.48235294117647,0,0,0,3.0,2,0.0,121.12549019607843,297.82352941176475,140.27843137254902,1,0,5,0,0,0,0,0,3.0,7.0,3.0,8.0,8.0,7.0,6.0,23.0,7.0,1.0,7.0,5.0,3.0,1.0,22.0,1.0,1.0,14.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,13.0,2.0,3.0,10.0,3.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,8.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2035.8115030223244,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040816326530613,3.8397942622280867
2011-04-01,0,29.050414494236065,0.0,4.061391877221836,22.79000000000002,10.370000000000005,16.28978240390984,0.36472925543785095,0.3613809645175934,0.3671235732104409,2.491612265974298,1.0317700856074132,1.6490386889737663,101.48235294117647,0,0,0,3.0,2,0.0,121.12549019607843,297.82352941176475,140.27843137254902,1,0,5,0,0,0,0,0,3.0,7.0,3.0,8.0,8.0,7.0,6.0,23.0,7.0,1.0,7.0,5.0,3.0,1.0,22.0,1.0,1.0,14.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,13.0,2.0,3.0,10.0,3.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,8.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2035.8115030223244,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040816326530613,3.8397942622280867
2011-05-01,0,14.056008362899775,7.644359811820323e-06,3.4130046790139446,23.49000000000001,6.4500000000000455,18.134554391890276,0.341454416513443,0.3359677493572235,0.35153773773990366,2.1335004670664763,0.6878454592486157,1.2605760793055243,101.48235294117647,0,0,0,3.0,2,0.0,121.12549019607843,297.82352941176475,140.27843137254902,1,0,5,0,0,0,0,0,3.0,7.0,3.0,8.0,8.0,7.0,6.0,23.0,7.0,1.0,7.0,5.0,3.0,1.0,22.0,1.0,1.0,14.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,13.0,2.0,3.0,10.0,3.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,8.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2035.8115030223244,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040816326530613,3.8397942622280867
2011-06-01,0,14.373633265392982,0.0,1.8943054025323611,32.63000000000005,17.07000000000005,26.106702411496485,0.2716793417930603,0.2708883285522461,0.28458352940694753,2.3577782023239666,0.2707749889918297,0.9751550203236843,101.48235294117647,0,0,0,3.0,2,0.0,121.12549019607843,297.82352941176475,140.27843137254902,1,0,5,0,0,0,0,0,3.0,7.0,3.0,8.0,8.0,7.0,6.0,23.0,7.0,1.0,7.0,5.0,3.0,1.0,22.0,1.0,1.0,14.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,13.0,2.0,3.0,10.0,3.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,8.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2035.8115030223244,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040816326530613,3.8397942622280867
2011-07-01,0,0.8420794761718753,0.0,0.04586463772602267,37.650000000000034,26.07000000000005,31.88354869933454,0.18946783244609833,0.1894034892320633,0.19515023597975095,2.595560548251015,0.37530457095087866,1.3784869874258496,101.48235294117647,0,0,0,3.0,2,0.0,121.12549019607843,297.82352941176475,140.27843137254902,1,0,5,0,0,0,0,0,3.0,7.0,3.0,8.0,8.0,7.0,6.0,23.0,7.0,1.0,7.0,5.0,3.0,1.0,22.0,1.0,1.0,14.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,13.0,2.0,3.0,10.0,3.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,8.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2035.8115030223244,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040816326530613,3.8397942622280867
2011-08-01,0,2.3293495178222656,-5.960430371487746e-06,0.20151336642727544,38.43000000000001,25.810000000000002,30.985354048653505,0.17409169673919678,0.16788823902606964,0.17605474085043488,2.2270646553664557,0.4010468708191067,0.9831561848083512,101.48235294117647,0,0,0,3.0,2,0.0,121.12549019607843,297.82352941176475,140.27843137254902,1,0,5,0,0,0,0,0,3.0,7.0,3.0,8.0,8.0,7.0,6.0,23.0,7.0,1.0,7.0,5.0,3.0,1.0,22.0,1.0,1.0,14.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,13.0,2.0,3.0,10.0,3.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,8.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2035.8115030223244,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040816326530613,3.8397942622280867
2011-09-01,0,15.06188511837081,0.0,0.9745133906795062,33.97000000000003,20.99000000000001,28.18248914777064,0.21181561052799225,0.2062922716140747,0.22196713277692812,2.13846434246432,0.4192719583063455,0.9326822263599002,101.48235294117647,0,0,0,3.0,2,0.0,121.12549019607843,297.82352941176475,140.27843137254902,1,0,5,0,0,0,0,0,3.0,7.0,3.0,8.0,8.0,7.0,6.0,23.0,7.0,1.0,7.0,5.0,3.0,1.0,22.0,1.0,1.0,14.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,13.0,2.0,3.0,10.0,3.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,8.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2035.8115030223244,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040816326530613,3.8397942622280867
2011-10-01,0,28.474216310939937,0.00044107436991680515,2.7261642266834296,25.05000000000001,9.670000000000016,16.960343292744426,0.28249144554138184,0.28095757961273193,0.29425999046893025,2.4181329341707802,0.8789410581622782,1.4632371479772743,101.48235294117647,0,0,0,3.0,2,0.0,121.12549019607843,297.82352941176475,140.27843137254902,1,0,5,0,0,0,0,0,3.0,7.0,3.0,8.0,8.0,7.0,6.0,23.0,7.0,1.0,7.0,5.0,3.0,1.0,22.0,1.0,1.0,14.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,13.0,2.0,3.0,10.0,3.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,8.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2035.8115030223244,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040816326530613,3.8397942622280867
2011-11-01,0,4.306318277940591,0.0,0.4519085553364034,16.370000000000005,1.4300000000000068,10.199229783946123,0.27285251021385193,0.2688044607639313,0.2863873042273179,2.5707885121075904,0.0774543915169367,1.005987594461654,101.48235294117647,0,0,0,3.0,2,0.0,121.12549019607843,297.82352941176475,140.27843137254902,1,0,5,0,0,0,0,0,3.0,7.0,3.0,8.0,8.0,7.0,6.0,23.0,7.0,1.0,7.0,5.0,3.0,1.0,22.0,1.0,1.0,14.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,13.0,2.0,3.0,10.0,3.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,8.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2035.8115030223244,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040816326530613,3.8397942622280867
