Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Asteraceae',)","('Fabaceae',)","('Salicaceae',)","('Hydropsychidae',)","('Sylviidae',)","('Acrocephalidae',)","('Ranunculaceae',)","('Apiaceae',)","('Cettiidae',)","('Aegithalidae',)","('Poaceae',)","('Lecanoraceae',)","('Lamiaceae',)","('Primulaceae',)","('Rubiaceae',)","('Rosaceae',)","('Campanulaceae',)","('Caryophyllaceae',)","('Caprifoliaceae',)","('Boraginaceae',)","('Brassicaceae',)","('Cistaceae',)","('Convolvulaceae',)","('Eumenidae',)","('Collemataceae',)","('Aspleniaceae',)","('Zygaenidae',)","('Scrophulariaceae',)","('Violaceae',)","('Salticidae',)","('Phylloscopidae',)","('Physciaceae',)","('Orobanchaceae',)","('Orchidaceae',)","('Asparagaceae',)","('Acarosporaceae',)","('Cucurbitaceae',)","('Cyperaceae',)","('Candelariaceae',)","('Buthidae',)","('Cladoniaceae',)","('Amaryllidaceae',)","('Gentianaceae',)","('Euscorpiidae',)","('Papaveraceae',)","('Parmeliaceae',)","('Liliaceae',)","('Linaceae',)","('Megachilidae',)","('Nemopteridae',)","('Polycentropodidae',)","('Placynthiaceae',)","('Ramalinaceae',)","('Polygonaceae',)","('Psoraceae',)","('Saxifragaceae',)","('Sphingidae',)","('Uloboridae',)",Population,"('Plantaginaceae',)","('Erebidae',)","('Lasiocampidae',)","('Pyralidae',)","('Aeshnidae',)","('Lacertidae',)","('Empusidae',)","('Cheloniidae',)","('Platycnemididae',)","('Polygalaceae',)","('Crassulaceae',)","('Cupressaceae',)","('Berberidaceae',)","('Potamidae',)","('Juncaceae',)","('Rhamnaceae',)","('Colubridae',)","('Dryopteridaceae',)","('Fagaceae',)","('Cystopteridaceae',)","('Acrididae',)","('Bombyliidae',)","('Anacardiaceae',)","('Araceae',)","('Lucanidae',)","('Grossulariaceae',)","('Glaphyridae',)","('Caliciaceae',)","('Calopterygidae',)","('Cicadidae',)","('Ericaceae',)","('Euphorbiaceae',)","('Gekkonidae',)","('Geraniaceae',)","('Peltigeraceae',)","('Plumbaginaceae',)","('Malvaceae',)","('Mutillidae',)","('Sapygidae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Anobiidae',)","('Unknown',)","('Ascalaphidae',)","('Testudinidae',)","('Anguidae',)","('Crambidae',)","('Lycosidae',)","('Mycenaceae',)","('Mustelidae',)","('Tricholomataceae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Inachidae',)","('Notodontidae',)","('Cossidae',)","('Psychidae',)","('Lamnidae',)","('Ixodidae',)","('Brachodidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Upupidae',)","('Clausiliidae',)","('Enidae',)","('Helicidae',)","('Achatinidae',)","('Ferussaciidae',)","('Chondrinidae',)","('Iridaceae',)","('Geomitridae',)","('Pomatiidae',)","('Pyramidulidae',)","('Trissexodontidae',)","('Vitrinidae',)","('Meloidae',)","('Rissoidae',)","('Mangeliidae',)","('Selaginellaceae',)","('Myrmeleontidae',)","('Ranidae',)","('Cerithiidae',)","('Euphaeidae',)","('Araneidae',)","('Glareolidae',)","('Phyllodactylidae',)","('Mantidae',)","('Masaridae',)","('Julidae',)","('Rissoellidae',)","('Psammophiidae',)","('Sparassidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Asplanchnidae',)","('Testudinellidae',)","('Morchellaceae',)","('Soleidae',)","('Salamandridae',)","('Triglidae',)","('Psychomyiidae',)","('Philopotamidae',)","('Rhyacophilidae',)","('Endomychidae',)","('Certhiidae',)","('Hydroptilidae',)","('Polyporaceae',)","('Haematommataceae',)","('Massalongiaceae',)","('Pannariaceae',)","('Sarcoscyphaceae',)","('Asphodelaceae',)","('Apocynaceae',)","('Catillariaceae',)","('Oleaceae',)","('Polypodiaceae',)","('Pinaceae',)","('Crabronidae',)","('Colchicaceae',)","('Biebersteiniaceae',)","('Amelidae',)","('Pentatomidae',)","('Urticaceae',)","('Argidae',)","('Cicadellidae',)","('Viburnaceae',)","('Cephidae',)","('Cynipidae',)","('Dysderidae',)","('Pholcidae',)","('Stratiomyidae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Hexanchidae',)","('Eresidae',)","('Oecobiidae',)","('Sicariidae',)","('Zoropsidae',)","('Oxalidaceae',)","('Caloscyphaceae',)","('Helvellaceae',)","('Hydnangiaceae',)","('Cytinaceae',)","('Dennstaedtiaceae',)","('Phalangiidae',)","('Smilacaceae',)","('Tropaeolaceae',)","('Hypericaceae',)","('Aizoaceae',)","('Araliaceae',)","('Martyniaceae',)","('Lythraceae',)","('Ectobiidae',)","('Onagraceae',)","('Moraceae',)","('Perlidae',)","('Philodromidae',)","('Ephedraceae',)","('Porcellionidae',)","('Armadillidae',)","('Armadillidiidae',)","('Gelechiidae',)","('Felidae',)","('Oligotomidae',)","('Margarodidae',)","('Limacidae',)","('Scytodidae',)","('Trachelipodidae',)","('Grapsidae',)","('Littorinidae',)","('Limoniidae',)","('Leporidae',)","('Donacidae',)","('Potamogetonaceae',)",Vegetation Count,Regional Fuel Content
2005-11-01,0.0,92.73026883602142,0.0004261732051702438,7.297067946927385,16.03000000000003,3.6100000000000136,12.146126332989354,0.3327927589416504,0.3219299018383026,0.31819037892665086,1.7152961428495173,0.01778665414795729,0.8859805817437472,64.67058823529412,0,0,0,0,0,0,197.79215686274506,341.7098039215686,188.69803921568632,5.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2316.5608263974086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040816326530613,3.317693131676444
2005-12-01,0.0,25.977030396461487,0.0004261732051702438,4.9555037891251414,13.470000000000027,2.5300000000000296,6.430702932545103,0.41340139508247375,0.40865716338157654,0.4044453232434758,3.3769195743636735,0.8860906331580963,1.6030572544046526,64.67058823529412,0,0,0,0,0,0,197.79215686274506,341.7098039215686,188.69803921568632,5.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2316.5608263974086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040816326530613,3.317693131676444
2006-01-01,0.0,21.584123373031616,0.0012874602930423862,3.6679944606620927,9.470000000000027,-4.96999999999997,3.0348073253309167,0.4005277752876282,0.3936975598335266,0.3858996699428001,3.820141854017522,0.2903552701761954,1.452084100780097,70.89411764705882,0,0,0,0,1,0,223.96470588235292,311.61960784313726,187.39215686274514,3.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2316.5608263974086,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.3801802333009023
2006-02-01,0.0,31.200289726257324,0.0017464159896007914,5.578159424322077,14.79000000000002,-2.3099999999999454,7.137521180086992,0.41469523310661316,0.4131472110748291,0.42042718052166944,3.4456132275704356,1.1064669955543527,1.7287836261797151,70.89411764705882,0,0,0,0,1,0,223.96470588235292,311.61960784313726,187.39215686274514,3.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2316.5608263974086,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.3801802333009023
2006-03-01,0.0,11.663880944183802,0.0004351138613856165,3.5662455532625454,19.870000000000005,4.07000000000005,11.53027714711618,0.40578004717826843,0.4042952060699463,0.40406592185908596,3.0828983624510022,0.33770666890150497,1.0897407627282327,70.89411764705882,0,0,0,0,1,0,223.96470588235292,311.61960784313726,187.39215686274514,3.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2316.5608263974086,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.3801802333009023
2006-04-01,0.0,17.089775204624402,0.000852346317969932,2.810414320258385,26.55000000000001,7.57000000000005,18.499677636356694,0.3871420919895172,0.38483479619026184,0.3850082925450035,2.829754608664008,0.58291186391898,1.1431590252064332,70.89411764705882,0,0,0,0,1,0,223.96470588235292,311.61960784313726,187.39215686274514,3.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2316.5608263974086,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.3801802333009023
2006-05-01,0.0,16.725081205397174,0.0,1.3242634271508378,35.63000000000005,15.450000000000045,24.8376064967984,0.35306599736213684,0.3481985032558441,0.3488757408153244,2.2574558458941185,0.3032098901513568,1.0439525485784613,70.89411764705882,0,0,0,0,1,0,223.96470588235292,311.61960784313726,187.39215686274514,3.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2316.5608263974086,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.3801802333009023
2006-06-01,0.0,13.105571269989014,0.0004172325134277344,1.3449350778824622,38.39000000000004,20.890000000000043,28.898615204678435,0.25948256254196167,0.25560450553894043,0.25545973176060366,2.7196014430934676,0.9167110242644353,1.4634407819091986,70.89411764705882,0,0,0,0,1,0,223.96470588235292,311.61960784313726,187.39215686274514,3.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2316.5608263974086,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.3801802333009023
2006-07-01,0.0,12.531542946216945,0.0,1.888473901449217,38.09000000000003,23.930000000000007,30.7640530038625,0.24247072637081146,0.23010894656181335,0.23428125631565241,2.522836702341368,0.2952990652242398,1.0140276824412304,70.89411764705882,0,0,0,0,1,0,223.96470588235292,311.61960784313726,187.39215686274514,3.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2316.5608263974086,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.3801802333009023
2006-08-01,0.0,2.713957428927216,0.0,0.30078894106821963,40.93000000000001,27.710000000000036,33.353783416875615,0.19327010214328766,0.1925046443939209,0.1920346876290458,2.779421613226443,0.4583342490463278,1.4692435397878056,70.89411764705882,0,0,0,0,1,0,223.96470588235292,311.61960784313726,187.39215686274514,3.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2316.5608263974086,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.3801802333009023
2006-09-01,0.0,17.33971536159018,0.0004351138045421976,1.8783006534281923,36.410000000000025,18.750000000000057,28.147132884913276,0.22979140281677246,0.22385543584823608,0.2265359703778175,2.680245509069183,0.7179331656725574,1.1530738765436759,70.89411764705882,0,0,0,0,1,0,223.96470588235292,311.61960784313726,187.39215686274514,3.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2316.5608263974086,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.3801802333009023
2006-10-01,0.0,20.15324831008769,0.0,2.4958645470438197,27.57000000000005,5.970000000000027,19.638434913040214,0.34604647755622864,0.3450172245502472,0.33558016357540393,3.0035213985023037,0.4332023927549802,1.03579442691829,70.89411764705882,0,0,0,0,1,0,223.96470588235292,311.61960784313726,187.39215686274514,3.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2316.5608263974086,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.3801802333009023
2006-11-01,0.0,23.83545935146003,0.0,1.502842464934973,17.450000000000045,7.470000000000027,12.272274463937663,0.354591429233551,0.35334306955337524,0.3429154883961231,2.714068738374019,0.3549150131759754,0.8081057113601626,70.89411764705882,0,0,0,0,1,0,223.96470588235292,311.61960784313726,187.39215686274514,3.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2316.5608263974086,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.3801802333009023
2006-12-01,0.0,9.689763475762447,0.0,0.9178973986612011,11.510000000000048,-0.16999999999995907,7.740683484806368,0.38033440709114075,0.37830042839050293,0.3699929833150747,3.014957966645616,0.6659699839313167,1.2255284709067988,70.89411764705882,0,0,0,0,1,0,223.96470588235292,311.61960784313726,187.39215686274514,3.223529411764706,0,0,0,0,0,0,0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2316.5608263974086,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003673469387755102,3.3801802333009023
2007-01-01,0.0,8.382575117309443,0.0004351138045421976,0.8316997729859091,13.550000000000011,2.4700000000000273,8.56434343434347,0.3756270706653595,0.37184464931488037,0.36306911841993444,2.326471737943137,0.28848436243488995,0.9555003229516345,72.89411764705882,0,0,0,0,0,0,275.4745098039216,301.078431372549,147.40000000000003,1.2470588235294118,0,0,0,0,0,0,0,22.0,10.0,8.0,8.0,6.0,5.0,1.0,6.0,4.0,4.0,36.0,12.0,16.0,1.0,9.0,7.0,6.0,12.0,3.0,4.0,6.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,8.0,1.0,3.0,1.0,2.0,1.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2316.5608263974086,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015306122448979591,3.4515315899643264
2007-02-01,0.0,15.33668389970444,0.0008493657901453844,3.0237813592627742,14.450000000000045,0.7500000000000568,7.833375568551105,0.3920377492904663,0.38866478204727173,0.38097151656422706,2.7903730706289895,0.20741598423096488,1.114010289510998,72.89411764705882,0,0,0,0,0,0,275.4745098039216,301.078431372549,147.40000000000003,1.2470588235294118,0,0,0,0,0,0,0,22.0,10.0,8.0,8.0,6.0,5.0,1.0,6.0,4.0,4.0,36.0,12.0,16.0,1.0,9.0,7.0,6.0,12.0,3.0,4.0,6.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,8.0,1.0,3.0,1.0,2.0,1.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2316.5608263974086,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015306122448979591,3.4515315899643264
