Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Physciaceae',)","('Collemataceae',)","('Lecanoraceae',)","('Hydropsychidae',)","('Salicaceae',)","('Sylviidae',)","('Cladoniaceae',)","('Acrocephalidae',)","('Cettiidae',)","('Caliciaceae',)","('Primulaceae',)","('Asteraceae',)","('Aegithalidae',)","('Catillariaceae',)","('Lobariaceae',)","('Ramalinaceae',)","('Parmeliaceae',)","('Zygaenidae',)","('Aspleniaceae',)","('Uloboridae',)","('Salticidae',)","('Placynthiaceae',)","('Eumenidae',)","('Peltigeraceae',)","('Phylloscopidae',)","('Acarosporaceae',)","('Byssolomataceae',)","('Campanulaceae',)","('Candelariaceae',)","('Apiaceae',)","('Boraginaceae',)","('Brassicaceae',)","('Buthidae',)","('Cistaceae',)","('Nemopteridae',)","('Nephromataceae',)","('Orchidaceae',)","('Megachilidae',)","('Convolvulaceae',)","('Euscorpiidae',)","('Lamiaceae',)","('Orobanchaceae',)","('Psoraceae',)","('Poaceae',)","('Polycentropodidae',)","('Ranunculaceae',)","('Rosaceae',)","('Scrophulariaceae',)","('Sphingidae',)",Population,"('Plantaginaceae',)","('Fabaceae',)","('Empusidae',)","('Erebidae',)","('Cheloniidae',)","('Glossosomatidae',)","('Pannariaceae',)","('Lacertidae',)","('Pinaceae',)","('Testudinidae',)","('Caryophyllaceae',)","('Rubiaceae',)","('Cyperaceae',)","('Polygalaceae',)","('Linaceae',)","('Platycnemididae',)","('Cupressaceae',)","('Violaceae',)","('Berberidaceae',)","('Crassulaceae',)","('Caprifoliaceae',)","('Potamidae',)","('Rhamnaceae',)","('Juncaceae',)","('Cystopteridaceae',)","('Fagaceae',)","('Dryopteridaceae',)","('Colubridae',)","('Araceae',)","('Asparagaceae',)","('Aeshnidae',)","('Anacardiaceae',)","('Acrididae',)","('Liliaceae',)","('Glaphyridae',)","('Geraniaceae',)","('Calopterygidae',)","('Bombyliidae',)","('Grossulariaceae',)","('Euphorbiaceae',)","('Ericaceae',)","('Gekkonidae',)","('Cicadidae',)","('Polygonaceae',)","('Plumbaginaceae',)","('Lucanidae',)","('Malvaceae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Ascalaphidae',)","('Unknown',)","('Lasiocampidae',)","('Anguidae',)","('Crambidae',)","('Lycosidae',)","('Mustelidae',)","('Mycenaceae',)","('Tricholomataceae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Cochlostomatidae',)","('Cossidae',)","('Pyralidae',)","('Notodontidae',)","('Psychidae',)","('Lamnidae',)","('Ixodidae',)","('Brachodidae',)","('Hypericaceae',)","('Gelechiidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Upupidae',)","('Clausiliidae',)","('Urticaceae',)","('Amaranthaceae',)","('Viburnaceae',)","('Enidae',)","('Lythraceae',)","('Amaryllidaceae',)","('Chondrinidae',)","('Heliotropiaceae',)","('Geomitridae',)","('Cucurbitaceae',)","('Iridaceae',)","('Pyramidulidae',)","('Vitrinidae',)","('Zygophyllaceae',)","('Meloidae',)","('Leiodidae',)","('Ranidae',)","('Psammophiidae',)","('Selaginellaceae',)","('Araneidae',)","('Myrmeleontidae',)","('Euphaeidae',)","('Eresidae',)","('Papaveraceae',)","('Masaridae',)","('Mantidae',)","('Glareolidae',)","('Helicidae',)","('Julidae',)","('Phyllodactylidae',)","('Sapygidae',)","('Scutigeridae',)","('Sparassidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Testudinellidae',)","('Asplanchnidae',)","('Morchellaceae',)","('Salamandridae',)","('Philopotamidae',)","('Endomychidae',)","('Certhiidae',)","('Polyporaceae',)","('Psychomyiidae',)","('Haematommataceae',)","('Massalongiaceae',)","('Sarcoscyphaceae',)","('Saxifragaceae',)","('Apocynaceae',)","('Asphodelaceae',)","('Dioscoreaceae',)","('Oleaceae',)","('Crabronidae',)","('Colchicaceae',)","('Biebersteiniaceae',)","('Oedemeridae',)","('Pentatomidae',)","('Pompilidae',)","('Argidae',)","('Cicadellidae',)","('Cephidae',)","('Amelidae',)","('Dysderidae',)","('Cynipidae',)","('Pholcidae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Hexanchidae',)","('Oecobiidae',)","('Sicariidae',)","('Zoropsidae',)","('Himantariidae',)","('Discinaceae',)","('Oxalidaceae',)","('Hydnangiaceae',)","('Cytinaceae',)","('Helvellaceae',)","('Ectobiidae',)","('Araliaceae',)","('Martyniaceae',)","('Moraceae',)","('Philodromidae',)","('Perlidae',)","('Onagraceae',)","('Dennstaedtiaceae',)","('Porcellionidae',)","('Anthomyiidae',)","('Armadillidiidae',)","('Drosophilidae',)","('Heleomyzidae',)","('Armadillidae',)","('Bibionidae',)","('Fanniidae',)","('Bryaceae',)","('Orchesellidae',)","('Oligotomidae',)","('Lygaeidae',)","('Margarodidae',)","('Limacidae',)","('Philosciidae',)","('Pelobatidae',)","('Sarcophagidae',)","('Rhyparochromidae',)","('Scytodidae',)","('Schizophyllaceae',)","('Trachelipodidae',)","('Thymelaeaceae',)","('Geoemydidae',)","('Donacidae',)","('Lampyridae',)","('Leporidae',)","('Gryllidae',)","('Phallaceae',)","('Potamogetonaceae',)","('Smilacaceae',)",Vegetation Count,Regional Fuel Content
2010-06-01,0.0,9.838083865719938,0.0,1.4275161164106862,37.650000000000034,13.07000000000005,25.851329108225116,0.27625784277915955,0.27063488960266113,0.2724876563072205,2.834489692551938,0.14335474182374933,1.180502369554084,307.06274509803916,0,0,0,0.0,0,0,113.06666666666665,341.58039215686273,36.38823529411765,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,2.0,1.0,1.0,2.0,1.0,5.0,115.0,4.0,4.0,2.0,1.0,2.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,21.0,12.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,16.0,1.0,2.0,35.0,1.0,1.0,11.0,4.0,1.0,1616.7010319653668,13.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,9.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007346938775510204,5.647608284401642
2010-07-01,0.0,7.684540451180055,-9.450559446122497e-06,1.0050572113063028,35.73000000000002,22.590000000000032,28.468033247947517,0.24268750846385956,0.233241468667984,0.23921791300773623,2.1865053212875747,0.09994346030513322,0.7169573941640763,307.06274509803916,0,0,0,0.0,0,0,113.06666666666665,341.58039215686273,36.38823529411765,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,2.0,1.0,1.0,2.0,1.0,5.0,115.0,4.0,4.0,2.0,1.0,2.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,21.0,12.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,16.0,1.0,2.0,35.0,1.0,1.0,11.0,4.0,1.0,1616.7010319653668,13.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,9.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007346938775510204,5.647608284401642
2010-08-01,0.0,0.3978873619416845,0.0,0.01633848201510735,38.610000000000014,24.390000000000043,32.59180829425293,0.20634250342845917,0.19223354756832123,0.20004339163303378,2.017352205028951,0.592782472731683,1.0209233855170632,307.06274509803916,0,0,0,0.0,0,0,113.06666666666665,341.58039215686273,36.38823529411765,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,2.0,1.0,1.0,2.0,1.0,5.0,115.0,4.0,4.0,2.0,1.0,2.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,21.0,12.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,16.0,1.0,2.0,35.0,1.0,1.0,11.0,4.0,1.0,1616.7010319653668,13.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,9.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007346938775510204,5.647608284401642
2010-09-01,0.0,12.762278318405151,0.0,1.4156352325045822,32.77000000000004,15.050000000000011,25.312952727272773,0.19074176251888275,0.18385376036167145,0.1877580142259598,2.1161250556164464,0.6283966675221553,1.0743416511437671,307.06274509803916,0,0,0,0.0,0,0,113.06666666666665,341.58039215686273,36.38823529411765,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,2.0,1.0,1.0,2.0,1.0,5.0,115.0,4.0,4.0,2.0,1.0,2.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,21.0,12.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,16.0,1.0,2.0,35.0,1.0,1.0,11.0,4.0,1.0,1616.7010319653668,13.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,9.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007346938775510204,5.647608284401642
2010-10-01,0.0,30.906684115223015,0.0,4.984423803710865,23.83000000000004,10.03000000000003,16.398951771428642,0.32846203446388245,0.30827054381370544,0.31680403313636785,2.0141867989585736,0.6441551683617975,1.1332096832558658,307.06274509803916,0,0,0,0.0,0,0,113.06666666666665,341.58039215686273,36.38823529411765,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,2.0,1.0,1.0,2.0,1.0,5.0,115.0,4.0,4.0,2.0,1.0,2.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,21.0,12.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,16.0,1.0,2.0,35.0,1.0,1.0,11.0,4.0,1.0,1616.7010319653668,13.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,9.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007346938775510204,5.647608284401642
2010-11-01,0.0,20.35413682460785,0.0004410743663640915,2.6025103103401874,20.930000000000007,5.510000000000048,14.69641885490205,0.36217162013053894,0.31953155994415283,0.3401763246536256,2.4976302931449275,0.15581909181263298,0.9372944607801766,307.06274509803916,0,0,0,0.0,0,0,113.06666666666665,341.58039215686273,36.38823529411765,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,2.0,1.0,1.0,2.0,1.0,5.0,115.0,4.0,4.0,2.0,1.0,2.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,21.0,12.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,16.0,1.0,2.0,35.0,1.0,1.0,11.0,4.0,1.0,1616.7010319653668,13.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,9.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007346938775510204,5.647608284401642
2010-12-01,0.0,20.082253217594825,0.0,2.151577128839399,14.07000000000005,-6.569999999999993,6.968068043956066,0.3866470456123352,0.364614337682724,0.3746094864368439,2.29141070377244,1.2344146108965386,1.5315677120357407,307.06274509803916,0,0,0,0.0,0,0,113.06666666666665,341.58039215686273,36.38823529411765,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,2.0,1.0,1.0,2.0,1.0,5.0,115.0,4.0,4.0,2.0,1.0,2.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,21.0,12.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,16.0,1.0,2.0,35.0,1.0,1.0,11.0,4.0,1.0,1616.7010319653668,13.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,9.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007346938775510204,5.647608284401642
2011-01-01,0.0,34.22071337689658,0.00045597552755793913,3.7855583614873987,11.470000000000027,-6.42999999999995,6.4544986947369125,0.4122971296310425,0.3918827474117279,0.3999852322101594,2.4899334343443194,0.07570372478055978,0.8598244003061111,306.0666666666666,0,0,0,0.0,0,0,113.18039215686272,332.5843137254902,46.26666666666667,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,1.0,1.0,1.0,2.0,1.0,5.0,115.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,11.0,2.0,1.0,1616.7010319653668,13.0,2.0,2.0,9.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,9.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,5.626494361594968
2011-02-01,0.0,28.52460018311831,-6.5329004428349435e-06,3.7978167932966302,12.810000000000002,-1.0699999999999932,7.216158769230844,0.4166325628757477,0.4023527503013611,0.41090278372764594,2.710774178203995,0.6009773971513777,1.4132726572745424,306.0666666666666,0,0,0,0.0,0,0,113.18039215686272,332.5843137254902,46.26666666666667,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,1.0,1.0,1.0,2.0,1.0,5.0,115.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,11.0,2.0,1.0,1616.7010319653668,13.0,2.0,2.0,9.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,9.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,5.626494361594968
2011-03-01,0.0,22.115322947399818,0.0,2.6110158485399593,19.590000000000032,-4.92999999999995,10.08736931092443,0.3900555670261383,0.37342512607574463,0.38068796496391305,2.891518077238473,0.4302786993588473,1.3009268102087175,306.0666666666666,0,0,0,0.0,0,0,113.18039215686272,332.5843137254902,46.26666666666667,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,1.0,1.0,1.0,2.0,1.0,5.0,115.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,11.0,2.0,1.0,1616.7010319653668,13.0,2.0,2.0,9.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,9.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,5.626494361594968
2011-04-01,0.0,30.935232571323468,0.0,3.724168739260727,23.630000000000052,7.710000000000036,16.310626328173385,0.3879169225692749,0.3815667927265167,0.38550663242340094,3.031510227234804,1.1850624159523977,1.8399194395926033,306.0666666666666,0,0,0,0.0,0,0,113.18039215686272,332.5843137254902,46.26666666666667,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,1.0,1.0,1.0,2.0,1.0,5.0,115.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,11.0,2.0,1.0,1616.7010319653668,13.0,2.0,2.0,9.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,9.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,5.626494361594968
2011-05-01,0.0,17.77344574941253,7.644359811820323e-06,3.089614713567954,23.750000000000057,8.57000000000005,17.745652900093432,0.3651260733604431,0.35275596380233765,0.35863216257095343,2.6663513751879937,1.0073856166707515,1.5332434392238614,306.0666666666666,0,0,0,0.0,0,0,113.18039215686272,332.5843137254902,46.26666666666667,0.0,0,0,0,0,0,0,0,8.0,4.0,12.0,8.0,8.0,1.0,1.0,1.0,2.0,1.0,5.0,115.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,11.0,2.0,1.0,1616.7010319653668,13.0,2.0,2.0,9.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,9.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,5.626494361594968
